,nativeStatusCode,SumOfpercentCover,rootCcontent,rootNcontent,rootCNratio,mycorrhizaIntensity,rootDiameter,SRL,RMF,rootingDepth,rootTissueDensity
Oenothera_biennis,N,0.5,498.2592225,28.26793678,0.183403512,99,0.263672381,77.25980719,0.21655586,28.54599997,0.247747747
Symphyotrichum_concolor,N,0.666666667,430.9611718,13.4471609,31.00195189,99,0.38754347,103.4887828,0.481326701,91.43678068,0.247127304
Galium_aparine,N,1.171772487,,17.66740827,13.9578035,99,0.153183334,392.1653015,0.269973886,223.3051574,0.246153846
Solidago_arguta,N,0.75,413.4798838,17.99214122,6.709188894,99,0.38292409,107.3110904,0.329876044,91.10347176,0.244834689
Solidago_simplex,N,1.778846154,413.8596333,18.31000266,7.100057659,99,0.380196665,109.0792695,0.331694248,64.66840001,0.24388417
Vulpia_octoflora,N,1.392857143,493.7020397,,0.523699637,99,0.11168,437.3523063,0.327611169,,0.243529486
Sorghastrum_nutans,N,5.825945378,494.1427952,14.02109077,40.94029814,99,0.249079444,98.36606469,0.452414279,100.4062,0.242752216
Solidago_flexicaulis,N,1,415.1120015,18.48450533,7.484233988,99,0.385741396,111.2440705,0.329228803,92.27554809,0.240630554
Celastrus_orbiculatus,I,1.550793651,438.9999998,12.7,,99,,66.70000001,,,0.24
Trifolium_incarnatum,I,7.8,474.1911719,,,99,0.275261944,263.0797776,0.17,196.5806328,0.236297257
Symphyotrichum_sericeum,N,2.4,432.6908314,13.38804972,34.05801822,99,0.384621224,101.3699578,0.469515152,87.91823943,0.235085506
Eriophorum_angustifolium,N,3.78125,482.7077495,6.775000007,174.5244324,2,0.787499999,289.3481874,0.245397913,18.989127,0.23419805
Celastrus_scandens,N,2.25,441.9999996,15.30000001,,99,,40.39999999,,,0.23
Sassafras_albidum,N,2.572123016,383.0989097,16.73095303,20.64671429,78,0.658310486,15.92870851,,68.17500006,0.22862963
Lespedeza_capitata,N,1.597222222,,32.70747544,9.573895019,99,0.321033333,77.92221586,0.282762352,159.9692,0.228401178
Lactuca_canadensis,N,1.833333333,458.5141303,13.03136311,0.940673977,99,0.398776667,37.43974266,0.43039651,399.9792677,0.228377583
Rubus_idaeus,N,6.902777778,,15.67776217,30.02657701,40,0.216138889,146.9605041,,9.666666663,0.228042328
Eupatorium_altissimum,N,1.729166667,433.3000334,18.22091407,0.496764841,99,0.353297976,57.35341048,0.327715495,169.3578265,0.226407595
Veronica_officinalis,I,0.730392157,511.7663349,,1.593333334,58,0.152333333,254.1672008,0.348965296,,0.225471698
Gutierrezia_sarothrae,N,3.126488095,347.3473357,8.433279574,28.01242837,99,0.2661,82.73711096,,88.42397577,0.225
Taraxacum_officinale,I,1.635416667,441.3546088,12.16079023,43.53266883,69,0.278097407,155.0311198,0.481051454,22.80740739,0.224686511
Rhamnus_davurica,I,41,,29.94565067,24.58677919,99,0.1805,180.7463912,,,0.223573201
Artemisia_ludoviciana,N,2.444594595,457.6486625,7.65553618,0.292974039,27,0.306467566,74.44231186,0.24225099,31.33664021,0.222016659
Fagus_grandifolia,N,8.338541667,524.7999996,9.147222223,45.25000005,34,0.558491491,32.13010361,0.205,81.28000001,0.22154482
Elymus_repens,I,4.343478261,404.5999996,17.04213636,20.77073821,85,0.252850672,95.33941395,0.454366466,120.305691,0.220460629
Elaeagnus_umbellata,I,2.404761905,446.9999999,39.40000002,,99,1.676155473,28.70000002,,,0.22
Frangula_caroliniana,N,3.603125,455.0000004,17.60000001,,99,1.072228214,32.5,,,0.22
Asclepias_tuberosa,N,1.547619048,,19.90582433,19.65335161,99,0.5,35.58333334,0.53,452.2753781,0.22
Rhus_glabra,N,7.789912281,,3.657763188,,99,0.805697139,203.0474477,,147.2099333,0.219711044
Eryngium_yuccifolium,N,4,521.8808535,,0.811258492,99,0.370311667,57.27707005,0.375354187,,0.216335625
Asclepias_incarnata,N,0.5,,6.907411273,30.30105767,99,0.396735,46.8577417,0.289182519,5.360000004,0.213493498
Lactuca_tatarica,N,0.980392157,513.5159473,35.71198344,,93,0.336325,77.19169244,,,0.213227444
Agrostis_stolonifera,I,1,399.2635718,6.199999993,0.381539157,82,0.113703535,350.9419646,0.363783369,65.4227845,0.212659866
Lindera_benzoin,N,10.0717998,417.955946,15.38055556,18.74733461,89,0.728172261,13.97617384,,,0.211958996
Prunus_serotina,N,1.653505224,,1.37,,34,0.564015476,22.00401686,0.295,67.54368004,0.211926394
Carya_ovata,N,13.65,450.3741323,8.349999991,,99,0.549253131,29.15719303,,136.1981868,0.211192582
Euonymus_americanus,N,0.876992754,443.9999999,18.2,,99,,39.60000001,,,0.21
Solidago_missouriensis,N,2.850735294,410.0578397,21.13835036,12.05705474,99,0.308180001,100.2127031,0.424807543,88.44000002,0.208174196
Stellaria_media,I,1.757246377,460.7369079,21.09999999,0.38628161,26,0.198408334,179.613599,0.326914186,,0.207317073
Symphyotrichum_urophyllum,N,1,436.6320725,15.41036835,41.82533752,99,0.358041002,150.3307912,0.510353478,112.720707,0.206673009
Asclepias_sullivantii,N,1,,9.795747998,0.527520099,99,0.347516667,49.21205583,0.34534413,70.97789025,0.206336685
Pascopyrum_smithii,N,4.290291807,369.5750046,11.27963185,32.76481092,99,0.211564286,59.88731331,0.3941423,211.7529967,0.206075395
Cirsium_altissimum,N,0.5,476.5626838,35.12737293,1.001337699,99,0.252441905,119.683724,0.471285018,,0.205500129
Solidago_mollis,N,1.75,385.8373014,9.258251111,0.521821313,99,0.3835,43.36676923,0.327111006,70.08418867,0.20538617
Sanguisorba_officinalis,N,0.5,,13.20614791,38.34815517,56,0.450218182,82.12069439,0.396324155,100,0.205004403
Bromus_tectorum,I,2.636494253,416.2256623,7.006735799,59.40364732,41,0.739070725,31.204343,0.425,58.25473782,0.203345638
Eriophorum_vaginatum,N,5.648695055,450.8999997,8.28423311,43.20333334,2,0.759761905,171.9343523,0.165833334,22.50952383,0.203302226
Solidago_canadensis,N,25.04610177,420.8372451,31.08995652,31.06468762,99,0.257344851,192.5960452,0.514840336,202.5091198,0.203282251
Rosa_multiflora,I,3.964285714,438.9999998,10.39999999,,99,,40.79999999,,,0.2
Sporobolus_heterolepis,N,2.866666667,,,,99,0.35,52.00000004,,,0.2
Agrostis_scabra,N,0.75,452.6898295,12.3048825,24.03749849,99,0.21,109,0.489858837,132.5570764,0.2
Ambrosia_psilostachya,N,3.341689103,356.8556211,12.89894699,18.46475119,99,0.206,72.86941618,0.657858891,66.32999995,0.199550076
Calamagrostis_stricta,N,1.829761905,511.2992279,8.900000007,169.2804761,17,0.856124064,832.8437633,,118.9534613,0.19193435
Elymus_canadensis,N,2,418.9775298,15.93812667,1.415197129,20,0.198154861,126.9324872,0.477364246,37.43959999,0.191672583
Anemone_cylindrica,N,1.560185185,,20.30941266,26.25181246,99,0.36,83.99999999,0.396875,,0.19
Verbascum_thapsus,I,0.5,441.6661068,10.57730316,27.88708035,65,0.33,45.41247889,,,0.19
Helianthus_pauciflorus,N,2.391666667,405.6372285,17.50766814,0.179688157,59,0.36,52.00000004,0.375064101,85.09000007,0.19
Pinus_rigida,N,1,,8.728374121,,20,0.843847729,61.77373414,0.305652855,155.3172134,0.188396572
Pseudotsuga_menziesii,N,52.44818376,491.1650002,5.855257149,64.40662647,70,1.038166668,29.19420424,0.298095364,74.67933001,0.188
Artemisia_tridentata,N,15.05,,28.39240793,,39,0.485315,81.16464061,0.33,123.7050001,0.185113366
Pteridium_aquilinum,N,14.37952141,,9.852689828,37.27879708,61,0.2511,45.07617933,,42.28000004,0.184848485
Betula_lenta,N,3.727873563,,14.17500001,,85,0.226162792,109.7000001,0.3475,71.12000001,0.184
Phalaris_arundinacea,N,24.66666667,450.9215671,20.71858201,2.29577465,31,0.252341667,159.3597053,0.473860399,508.1241315,0.181670595
Hamamelis_virginiana,N,9.653921569,442.871042,8.604408329,45.57333333,91,0.535463368,25.85665353,,,0.180996742
Phlox_hoodii,N,2.25,,,,99,0.2647,107.0545926,,36.89428574,0.180454545
Sambucus_nigra,N,0.5,,16.99999999,,56,0.40924,110.0690695,0.348042648,,0.18
Calamovilfa_longifolia,N,0.5,,5.224599999,89.80000007,99,0.48,33.00000001,,119.8442401,0.18
Plantago_major,I,0.75,392.9492761,27.13168317,0.712063145,72,0.1577,186.2488381,0.343340803,,0.17990099
Leucanthemum_vulgare,I,0.5,417.2671889,9.206818718,47.83925844,70,0.245492222,220.7146985,0.47391085,10.385,0.178238532
Tsuga_canadensis,N,3.702380952,522.0036797,1.509999999,185.3968742,8,0.5,37.17067237,0.335,61.65244437,0.178042556
Hordeum_marinum,I,14.14285714,436.2147443,27.6579274,97.30649218,99,0.246,352.7484596,0.600927945,104.9674675,0.178
Liriodendron_tulipifera,N,2.186545139,403.3541345,17.37687728,17.98728111,53,0.828603232,10.81587108,0.406755689,,0.177367326
Pinus_pungens,N,1.5,473.9996754,1.339999999,0.639376828,10,0.48,31.39999999,0.520328991,131.446194,0.176
Vitis_riparia,N,1.3125,,,,99,0.705804216,19.4098373,,,0.175975616
Dalea_purpurea,N,1.122695853,,12.22915,29.59636175,99,0.330447619,88.72272743,0.4175,107.2438889,0.174143261
Fraxinus_americana,N,6.382088745,461.1342745,17.29418964,26.85750857,52,0.628019038,30.11204619,0.497558858,108.9829333,0.173936676
Podophyllum_peltatum,N,2.071428571,,,,99,0.954795237,12.65477684,,,0.171262433
Deschampsia_cespitosa,N,1,435.2656428,8.955796424,30.83431729,40,0.193316138,255.4888121,0.463646707,120,0.170736151
Nyssa_sylvatica,N,4.182291667,450.7389452,12.20949999,44.23666662,96,0.867653042,12.86334424,0.522,,0.169013704
Callicarpa_americana,N,7,459.0303035,20.59871434,,99,0.429633333,22.98446001,,,0.168178206
Achillea_millefolium,N,0.5,396.2967877,18.86268555,50.24794662,55,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
Liatris_punctata,N,3.625,437.3337821,18.06823903,3.058556348,99,0.3044,118.8077502,0.732865852,163.5952599,0.16753096
Asimina_triloba,N,13.325,447.811278,23.76857636,21.54999998,60,0.679715278,11.6717671,0.732,,0.167133333
Rumex_acetosella,I,3.875,441.9999996,6.890898532,76.23737741,12,0.301233958,68.83565797,0.352449817,,0.166783945
Symphyotrichum_lateriflorum,N,0.916666667,441.2414095,15.9550373,55.2346976,99,0.331000305,159.1770424,0.495504736,114.2396672,0.166758199
Monarda_fistulosa,N,0.95,451.0674805,19.37284889,0.244766104,99,0.276523333,89.55269252,0.453523132,,0.165191358
Duchesnea_indica,I,3.175490196,,14.34944166,31.52353517,60,0.1938,204.2005084,,,0.163888889
Trifolium_pratense,I,0.5,365.2000001,20.48174274,11.27548826,68,0.252790227,166.1298699,0.235814682,165.8696862,0.16269724
Chamaecrista_fasciculata,N,4.010416667,,,0.5375469,99,0.281218,104.1075226,0.211841914,0.108125,0.162591084
Liquidambar_styraciflua,N,8.675813008,466.546438,8.682989003,61.9445635,61,0.42930201,16.01464046,0.485989641,,0.161694444
Ageratina_altissima,N,5.790625,448.27691,22.59091107,0.298989532,95,0.23864,168.9669715,0.225568153,124.3961429,0.161432544
Liatris_tenuifolia,N,1.333333333,488.5092307,26.07809711,37.38258022,99,0.331298082,225.279584,0.346519642,63.95510335,0.161143658
Elymus_virginicus,N,0.931818182,427.0147496,14.10622684,0.825074358,20,0.19509898,228.79185,0.328824272,37.62396618,0.161021321
Xanthium_strumarium,N,3,382.3168862,14.43348857,0.409881186,20,0.394342596,30.02152629,0.353655695,516.5658389,0.160897037
Platanus_occidentalis,N,10,491.2516499,8.329369667,57.46333334,85,0.631931399,15.02205812,0.429380278,183.7944001,0.159891179
Cercis_canadensis,N,4.27936508,,1.709999998,,99,0.366,27.10000001,,110.4595201,0.159
Menyanthes_trifoliata,N,15.4,431.1023686,7.084951571,60.84760979,3,,,,50.24999999,0.158432188
Antennaria_neglecta,N,2.765306122,467.2133299,21.7700919,0.154341777,99,0.271815,118.3340008,0.13356376,86.9452049,0.15753416
Adiantum_pedatum,N,5,463.468299,12.83490026,40.34893629,99,0.356768775,124.1085955,,,0.156742547
Phleum_pratense,I,1.666666667,409.8404484,9.966626997,24.63096584,28,0.161088535,348.8487314,0.326589163,10.38428572,0.155576899
Cornus_florida,N,7.086666667,459.4704164,13.98520836,42.85333333,80,0.528157025,27.82241139,,,0.154890622
Pseudoroegneria_spicata,N,1.166666667,444.6920531,24.98760873,208.100957,88,0.237714286,103.8213417,0.46,231.9633283,0.153771092
Symphyotrichum_ericoides,N,1.356194196,439.7032357,11.01820999,27.17349449,99,0.3263,73.8366666,0.397673063,50.92,0.151923077
Trifolium_campestre,I,18.58333333,484.8576244,29.80100539,7.463272793,18,0.215744024,407.7822783,0.235973605,162.1671635,0.150173529
Hedeoma_hispida,N,0.5,440.611875,28.10240457,0.07058366,79,0.22,166,,,0.15
Calamagrostis_purpurascens,N,1.18030303,450.6383669,24.53168818,,99,0.341436191,135.1794721,0.500067556,54.45760005,0.148382063
Helianthus_petiolaris,N,0.5,471.9979328,29.24999997,9.633534965,79,0.31801246,202.4467392,0.102257887,143.9042134,0.146994245
Gleditsia_triacanthos,N,1,423.4815247,21.01341144,21.12666666,76,0.525120237,17.44047849,0.59,217.8236269,0.146611111
Campanula_rotundifolia,N,0.725724638,422.7817305,13.14618086,17.85645518,30,0.141566667,475.6578002,0.776835527,,0.146551312
Magnolia_acuminata,N,0.625,444.2616252,19.40591148,24.19333333,99,0.871098001,13.6527612,,,0.145404762
Rudbeckia_hirta,N,2.15,483.6357943,21.64517598,0.716558668,12,0.270602333,146.1141964,0.348822569,0.071388889,0.14325585
Panicum_capillare,N,1.316666667,459.7462476,20.04736737,0.665651644,99,0.188933333,218.0000002,0.409817185,,0.14
Asclepias_syriaca,N,3.357142857,,18.01830002,25.29999999,99,0.43,48.25333336,0.759242129,568.267567,0.14
Plantago_lanceolata,I,0.5,427.4445932,11.72374763,34.38961589,81,0.21282518,219.0384326,0.371215767,38.39476193,0.138912722
Dactylis_glomerata,I,28.11666667,433.1426896,8.454693809,42.43985779,49,0.198620963,307.3210441,0.421090208,43.61547926,0.138583824
Populus_grandidentata,N,5,390.3484909,1.149999999,0.44111995,1,0.48948375,52.26499377,0.580000001,72.71111107,0.13808563
Bromus_hordeaceus,I,9.680849754,447.7778393,8.874774074,23.6926739,50,0.174032783,428.9940987,0.27542457,29.28169327,0.137083333
Fraxinus_nigra,N,3.111458333,,,,99,0.610641112,30.95281892,,101.6,0.136671025
Morella_cerifera,N,1,466.0747143,13.27280503,,99,0.313333333,42.07931825,,,0.136588343
Liatris_aspera,N,1.5,495.2929105,23.72032767,27.16654788,99,0.297811667,202.4005317,0.271021148,49.56857321,0.135313282
Diospyros_virginiana,N,4.507183908,451.6514169,16.23049481,35.05666665,72,0.595262654,20.22883682,,,0.133833333
Cerastium_fontanum,I,0.5,418.9326578,8.867917109,44.16157816,29,0.281333333,106.1199076,0.163756176,,0.133299797
Viola_pubescens,N,2.252777778,435.3200005,30.08000001,14.56,56,1.229999999,412.5399998,,,0.132227632
Zizia_aurea,N,0.75,453.210172,13.5620294,1.041728467,99,0.310666667,99.63221671,0.256686799,,0.13137168
Poa_nemoralis,N,4.083333333,,,,37,0.25,169.0000002,0.71586545,2.68,0.13
Solidago_nemoralis,N,0.875,447.6121934,25.91150401,27.06991238,99,0.371904074,171.5748824,0.245841752,99.88862157,0.129791058
Trifolium_repens,I,0.5,427.8730462,25.66576332,7.418082893,66,0.277011072,168.7090461,0.155738001,40.11166671,0.123144013
Magnolia_virginiana,N,2,507.4644751,21.97553384,27.16000002,97,0.879351142,17.25582724,0.599999999,,0.122083333
Ulmus_rubra,N,47.25,425.9128565,1.530000001,0.423640512,99,0.37,79.09999991,,130.5334222,0.122
Onoclea_sensibilis,N,8.916666667,455.6337994,10.84657706,44.4915584,99,0.336781374,92.88760709,,,0.121127166
Symphyotrichum_puniceum,N,1,444.7721799,16.35783119,69.13066882,99,0.28,141.9999999,0.479631172,115.0026258,0.12
Melilotus_officinalis,I,2.503333333,418.1647434,3.750000002,1.094490079,35,0.29,100,0.285,49.72482344,0.12
Ilex_opaca,N,10.825,532.1141869,11.4866,62.48291667,54,0.457770822,36.01463926,,,0.119416667
Arrhenatherum_elatius,I,2.510714286,420.7,9.810971452,34.83210028,20,0.239024786,165.3433799,0.453670622,127.7575498,0.119407807
Helianthus_hirsutus,N,4.118055556,500.5837913,,93.9364473,36,0.729904177,427.3297434,0.261593171,310.3724991,0.117068957
Solidago_multiradiata,N,1.6640625,468.9850999,16.46621404,28.72892771,76,0.890000001,143.0498068,0.128526998,2.323000001,0.116028764
Tilia_americana,N,2.452380952,,1.419999999,,99,0.446145834,90.59109789,,97.07879992,0.113233139
Dalea_candida,N,0.714285714,,22.61666665,27.10000001,99,0.312004762,80.91585249,0.3225,170.1799999,0.11247663
Calamagrostis_canadensis,N,2.412222222,451.0027384,23.44625748,,99,0.22,118.7917007,0.343374869,33.4587037,0.11
Sorghum_halepense,I,19.78888889,,,,50,0.766459647,322.031089,0.31125,670.1317714,0.107568097
Poa_pratensis,I,24.18426871,425.1728292,9.361865125,26.13972751,48,0.170159873,323.5329443,0.520721456,11.9044768,0.107208566
Medicago_lupulina,I,1.232142857,438.2229285,25.11389488,7.110976673,66,0.24492343,200.6893466,0.2386439,0.125,0.105696982
Halesia_tetraptera,N,7.35,446.8881667,19.60204862,26.14666665,77,0.447448523,40.86685896,,,0.1056
Prunella_vulgaris,N,2.083333333,411.8652954,9.556076637,32.21496471,65,0.256677724,209.2305897,0.335769284,,0.105496279
Galium_mollugo,I,3.458333333,,12.06782426,15.70345539,37,0.194683889,446.0084501,0.511159011,637.082331,0.105319476
Lolium_perenne,I,18.625,426.0812841,9.390194847,27.68934809,36,0.23039178,235.3913849,0.438707872,52.75674458,0.104845371
Glechoma_hederacea,I,6.75,522.2245925,15.84806833,12.97908692,52,0.195605714,419.5272797,0.211862939,,0.104315255
Paspalum_dilatatum,I,5,,8.736111111,43.99999995,83,2.668095045,18.36999999,,,0.102
Ilex_verticillata,N,6.464285714,,,,99,0.638100001,30.67680933,,,0.101984127
Polygonum_convolvulus,I,1.305555556,453.2049521,6.152194635,0.078585021,15,0.25,200.9999998,0.577022736,39.58785941,0.1
Vicia_americana,N,0.833333333,410.0235751,23.03616577,18.83345033,99,0.363178334,101.9654532,,93.79999992,0.096375062
Ulmus_americana,N,35.33333333,450.5388747,13.22185716,40.31821375,74,0.392567795,58.21652722,0.323333333,225.0539822,0.095527778
Rubus_chamaemorus,N,5.678754579,,,259.4999999,0,,,,30.0208333,0.090925342
Securigera_varia,I,5,528.3658825,,1.170000001,27,1.492241261,211.0999999,0.539170507,,0.0906
Desmodium_canadense,N,12.83333333,,21.18083748,16.4008263,99,0.34,81.99999993,,,0.09
Rhus_typhina,N,0.5,,1.509999999,,99,0.45,75.90000002,,691.7122317,0.09
Trifolium_hybridum,I,1,468.2948508,28.68342105,15.01491275,60,0.2778125,212.9972847,0.179312595,255.5212903,0.087
Equisetum_hyemale,N,4.416666667,434.8591684,15.29101763,30.58526143,99,0.597613013,55.20185971,,,0.084507469
Caltha_palustris,N,4.3125,431.3145362,14.67555364,36.40591108,27,0.2098,346.682909,,,0.083333333
Zea_mays,I,9.055555556,317.5000003,16.49999999,26.56678989,80,1.755349205,22.66700002,0.324274603,53.93331985,0.079
Calamagrostis_lapponica,N,1.074145299,448.0197362,9.028617014,49.6221886,69,0.61,93.36985826,0.177834439,2.211000002,0.073588849
Danthonia_spicata,N,2.125,,,,99,1.924990515,250.8753876,,,0.07
Glycine_max,I,44.15,,15,31.60000003,88,0.400403845,13.74395612,0.114933111,,0.0695
Sorghum_bicolor,I,30.4,,,,99,0.414,128.054,0.50725,,0.062
Medicago_sativa,I,5.326282051,433.032416,23.71826259,17.72553128,76,0.526115756,142.9731142,0.254859039,85.13142852,0.045597548
Helianthus_maximiliani,N,1,507.458034,33.89999998,12.90999999,20,0.52663248,267.2700002,0.211010839,270.0391044,0.0355
